subject_type,subject_name,predicate,object_type,object_name,reason,evidence,confidence,source,subject_wikidata,object_wikidata
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Sebastian Betz,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134881941,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Hannes Wiese,ceo_of,company,About You,Wikidata statement,Wikidata statement,0.95,wikidata,http://www.wikidata.org/entity/Q134882064,http://www.wikidata.org/entity/Q51844714
person,Bernhard Christoph Breitkopf,similar_to,person,Daniel Sluga,Shared features (industry/country),Derived similarity,0.75,derived,,
